uid,content,operationLog,dateTime,currentUser,type
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-02T21:59:08.410Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T06:19:44.915Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-02T23:07:13.631Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-02T23:08:22.673Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T00:06:57.850Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T00:09:22.162Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T00:09:55.759Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T00:09:56.049Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T00:10:08.196Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T00:13:58.090Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T00:13:58.287Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T00:29:23.060Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T00:30:02.731Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T00:37:49.052Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T00:40:37.280Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T00:40:50.471Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T00:41:04.478Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T10:25:42.659Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T01:41:38.923Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T01:42:39.192Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T01:43:17.528Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T01:46:36.107Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T01:53:15.562Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T01:53:46.733Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T03:09:10.706Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T03:13:53.496Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T03:14:28.754Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T03:22:07.165Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T03:35:58.563Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T03:37:30.166Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T03:41:27.784Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T03:42:52.581Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T03:43:08.959Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T03:44:00.943Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T03:52:55.465Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T03:53:45.098Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T03:56:57.397Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T04:03:22.515Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T04:04:26.096Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T04:10:21.754Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T04:16:42.281Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T04:18:44.931Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T13:26:21.100Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T13:26:21.322Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T13:26:56.965Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T13:27:52.718Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T13:30:35.440Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T13:31:00.219Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T13:31:47.391Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T13:32:40.253Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T13:33:34.464Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T13:34:27.409Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T13:35:11.313Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T13:36:13.505Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T13:37:07.662Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T13:39:37.826Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T13:41:37.219Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T13:46:23.912Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T13:46:47.149Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T13:48:45.785Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T13:48:52.588Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T13:50:51.521Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T13:53:08.890Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T13:53:52.983Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Edition of vehicle successfully","VEHICLE","2024-05-03T13:54:40.222Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Edition of vehicle successfully","VEHICLE","2024-05-03T13:55:10.607Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T05:08:21.358Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T05:08:49.098Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T05:09:42.964Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T05:10:33.864Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T05:11:10.003Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T12:13:10.137Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T05:17:35.726Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T05:22:29.070Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T15:43:03.464Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-03T15:43:39.986Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T10:15:48.164Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T10:15:48.382Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T10:18:51.310Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T10:19:20.671Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T10:21:23.064Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T10:25:29.938Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T10:27:01.030Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T10:27:43.763Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T10:28:08.701Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T10:28:44.442Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T10:33:33.087Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T10:34:05.800Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T10:34:37.589Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Logout successfully","LOGOUT","2024-05-04T10:34:51.844Z","juanma@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Register user successfully","CREATE_USER","2024-05-04T10:35:37.517Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Logout successfully","LOGOUT","2024-05-04T10:35:53.878Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T10:36:05.381Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T10:36:05.394Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T10:36:21.673Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T10:37:08.899Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T10:37:42.100Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T10:41:35.348Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Logout successfully","LOGOUT","2024-05-04T10:41:43.329Z","tyrion@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T10:41:58.148Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T10:41:58.171Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T10:44:38.072Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T10:45:31.111Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T10:45:51.722Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Logout successfully","LOGOUT","2024-05-04T10:46:14.105Z","juanma@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T10:46:53.228Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T10:46:53.237Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T10:47:09.556Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T10:47:28.188Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T10:53:26.381Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Creation of vehicle successfully","VEHICLE","2024-05-04T10:53:48.769Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Logout successfully","LOGOUT","2024-05-04T10:54:02.258Z","tyrion@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T10:54:15.813Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T10:54:15.821Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Logout successfully","LOGOUT","2024-05-04T10:54:24.322Z","juanma@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T10:54:57.720Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T10:54:57.749Z","tyrion@gmail.com","INFO"
"MvbSetH8MaPU6zAqsrdzyX3l12Z2","Register user successfully","CREATE_USER","2024-05-04T10:57:28.262Z","eddar@gmail.com","INFO"
"MvbSetH8MaPU6zAqsrdzyX3l12Z2","Login successfully","LOGIN","2024-05-04T11:03:56.145Z","eddar@gmail.com","INFO"
"MvbSetH8MaPU6zAqsrdzyX3l12Z2","Logout successfully","LOGOUT","2024-05-04T11:04:09.316Z","eddar@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Logout successfully","LOGOUT","2024-05-04T10:56:44.868Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T11:05:07.186Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T11:05:07.206Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Logout successfully","LOGOUT","2024-05-04T11:05:22.585Z","tyrion@gmail.com","INFO"
"MvbSetH8MaPU6zAqsrdzyX3l12Z2","Login successfully","LOGIN","2024-05-04T11:05:41.135Z","eddar@gmail.com","INFO"
"MvbSetH8MaPU6zAqsrdzyX3l12Z2","Login successfully","LOGIN","2024-05-04T11:05:41.149Z","eddar@gmail.com","INFO"
"MvbSetH8MaPU6zAqsrdzyX3l12Z2","Logout successfully","LOGOUT","2024-05-04T11:05:57.837Z","eddar@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T11:06:11.175Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T11:06:11.191Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T11:08:00.576Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T11:08:38.386Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T11:08:38.804Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T11:09:32.396Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T11:09:32.563Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Logout successfully","LOGOUT","2024-05-04T11:09:55.844Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T11:10:41.240Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T11:10:41.399Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Logout successfully","LOGOUT","2024-05-04T11:10:50.259Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T11:11:56.291Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T11:11:56.439Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T11:12:51.104Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Logout successfully","LOGOUT","2024-05-04T11:13:00.430Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T11:13:19.116Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T11:13:19.127Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Logout successfully","LOGOUT","2024-05-04T11:13:30.597Z","tyrion@gmail.com","INFO"
"MvbSetH8MaPU6zAqsrdzyX3l12Z2","Login successfully","LOGIN","2024-05-04T11:13:41.040Z","eddar@gmail.com","INFO"
"MvbSetH8MaPU6zAqsrdzyX3l12Z2","Login successfully","LOGIN","2024-05-04T11:13:41.047Z","eddar@gmail.com","INFO"
"MvbSetH8MaPU6zAqsrdzyX3l12Z2","Logout successfully","LOGOUT","2024-05-04T11:14:11.758Z","eddar@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T11:14:22.926Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T11:14:22.935Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Logout successfully","LOGOUT","2024-05-04T11:14:33.632Z","juanma@gmail.com","INFO"
"Lrs62yYXx6fjIpMHB34L982KnmW2","Register user successfully","CREATE_USER","2024-05-04T11:16:57.530Z","pepe@gmail.com","INFO"
"Lrs62yYXx6fjIpMHB34L982KnmW2","Logout successfully","LOGOUT","2024-05-04T11:17:17.024Z","pepe@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T11:23:28.134Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T11:23:28.341Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Logout successfully","LOGOUT","2024-05-04T11:23:41.214Z","tyrion@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T11:23:57.574Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T11:23:57.595Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Logout successfully","LOGOUT","2024-05-04T11:24:04.422Z","juanma@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T11:34:53.671Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T11:34:53.860Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Logout successfully","LOGOUT","2024-05-04T11:35:05.655Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T11:35:06.054Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T11:36:22.496Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T11:36:22.661Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Logout successfully","LOGOUT","2024-05-04T11:36:38.441Z","tyrion@gmail.com","INFO"
"yc555IfRSIgOvHhfH36fjI6Ey3J2","Register user successfully","CREATE_USER","2024-05-04T11:37:53.939Z","lolo@gmail.com","INFO"
"yc555IfRSIgOvHhfH36fjI6Ey3J2","Login successfully","LOGIN","2024-05-04T11:40:04.453Z","lolo@gmail.com","INFO"
"yc555IfRSIgOvHhfH36fjI6Ey3J2","Logout successfully","LOGOUT","2024-05-04T11:40:23.943Z","lolo@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T11:41:19.890Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T11:41:19.899Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T11:41:42.645Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Logout successfully","LOGOUT","2024-05-04T11:41:53.352Z","juanma@gmail.com","INFO"
"dDODVnW0q2XYjFCcIBBoO2D7Pg42","Register user successfully","CREATE_USER","2024-05-04T11:43:10.438Z","poi@gmail.com","INFO"
"dDODVnW0q2XYjFCcIBBoO2D7Pg42","Login successfully","LOGIN","2024-05-04T11:45:07.463Z","poi@gmail.com","INFO"
"dDODVnW0q2XYjFCcIBBoO2D7Pg42","Logout successfully","LOGOUT","2024-05-04T11:45:16.122Z","poi@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T11:45:31.127Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-04T11:45:31.153Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Logout successfully","LOGOUT","2024-05-04T11:45:35.308Z","juanma@gmail.com","INFO"
"kgkEcQ44T0bCta8XhgMc0n4TfB83","Register user successfully","CREATE_USER","2024-05-04T11:46:09.226Z","pp@gmail.com","INFO"
"kgkEcQ44T0bCta8XhgMc0n4TfB83","Login successfully","LOGIN","2024-05-04T12:21:00.823Z","pp@gmail.com","INFO"
"kgkEcQ44T0bCta8XhgMc0n4TfB83","Logout successfully","LOGOUT","2024-05-04T12:21:11.448Z","pp@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T12:21:22.686Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Login successfully","LOGIN","2024-05-04T12:21:22.695Z","tyrion@gmail.com","INFO"
"wZfe7fy8iXZRzI0ZVkBtT473uCn2","Logout successfully","LOGOUT","2024-05-04T12:21:33.979Z","tyrion@gmail.com","INFO"
"1ph7ayfE4cP7OXDq4yZUwiByfnJ3","Register user successfully","CREATE_USER","2024-05-04T12:22:31.907Z","gg@gmail.com","INFO"
